episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
1,72.8,35,1,0,8,-0.0019,52.2525,1.1678,0.000,0.000300,0.01999,,,,
2,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000300,0.01998,,,,
3,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000300,0.01997,,,,
4,52.0,144,1,0,7,-0.0330,10.1566,1.1965,0.039,0.000299,0.01996,,,,
5,-73.6,43,0,1,6,-0.0021,35.1844,1.2101,0.000,0.000299,0.01995,,,,
6,-49.0,24,0,1,0,-0.0062,60.6039,1.0238,0.000,0.000299,0.01994,,,,
7,-73.4,47,0,1,3,-0.0052,37.6419,0.7641,0.000,0.000299,0.01993,,,,
8,-65.2,22,0,1,3,-0.0168,47.2569,0.8013,0.023,0.000299,0.01992,,,,
9,-12.0,181,1,0,17,0.0046,51.5706,1.0165,0.064,0.000299,0.01991,,,,
10,-52.0,17,0,1,0,0.0010,64.8098,1.1067,0.000,0.000299,0.01990,,,,
11,-58.7,30,0,1,0,-0.0018,50.5992,0.8865,0.000,0.000299,0.01990,,,,
12,-101.6,200,0,0,12,-0.0555,24.3446,0.8863,0.007,0.000298,0.01989,,,,
13,-48.5,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000298,0.01988,,,,
14,102.1,10,1,0,0,0.0016,45.8919,1.1538,0.000,0.000298,0.01987,,,,
15,101.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000298,0.01986,,,,
16,-86.8,126,0,1,0,-0.0067,15.3918,0.8511,0.008,0.000298,0.01985,,,,
17,65.3,125,1,0,0,-0.0036,12.8879,0.8163,0.012,0.000298,0.01984,,,,
18,-53.9,15,0,1,0,0.0002,84.0395,1.0526,0.000,0.000298,0.01983,,,,
19,-80.0,70,0,1,4,-0.0050,35.5983,0.4565,0.000,0.000297,0.01982,,,,
20,15.1,161,1,0,12,0.0030,66.8421,0.9340,0.000,0.000297,0.01981,,,,
21,86.8,49,1,0,0,-0.0040,153.7494,1.2054,0.000,0.000297,0.01980,,,,
22,-80.3,200,0,0,0,-0.0223,9.6063,0.8450,0.067,0.000297,0.01979,,,,
23,-82.0,111,0,1,0,-0.0038,16.9358,0.5540,0.005,0.000297,0.01978,,,,
24,54.0,135,1,0,5,-0.0072,10.7627,0.6718,0.000,0.000297,0.01977,,,,
25,-86.9,103,0,1,0,0.0009,17.8631,0.8063,0.013,0.000297,0.01976,,,,
26,-69.9,66,0,1,3,-0.0039,22.6617,0.6252,0.000,0.000296,0.01975,,,,
27,-69.2,55,0,1,0,-0.0030,22.0386,0.5376,0.000,0.000296,0.01974,,,,
28,77.7,59,1,0,0,0.0008,13.2964,1.1580,0.000,0.000296,0.01973,,,,
29,73.1,76,1,0,4,-0.0186,14.8536,0.6995,0.000,0.000296,0.01972,,,,
30,-65.0,58,0,1,0,0.0013,28.2896,0.4607,0.000,0.000296,0.01971,,,,
31,89.2,17,1,0,3,-0.0020,51.6422,0.9791,0.000,0.000296,0.01971,,,,
32,-51.2,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000296,0.01970,,,,
33,88.0,35,1,0,3,-0.0015,22.8495,0.8659,0.000,0.000296,0.01969,,,,
34,77.7,33,1,0,4,-0.0034,158.2630,1.2072,0.000,0.000295,0.01968,,,,
35,96.1,15,1,0,2,0.0023,30.7087,0.8513,0.000,0.000295,0.01967,,,,
36,77.2,87,1,0,0,-0.0168,8.7499,1.0334,0.000,0.000295,0.01966,,,,
37,-71.8,65,0,1,0,0.0071,22.1705,0.6106,0.000,0.000295,0.01965,,,,
38,-87.3,66,0,1,6,0.0115,35.8422,0.7463,0.000,0.000295,0.01964,,,,
39,-96.0,102,0,1,6,0.0073,18.1147,0.6895,0.000,0.000295,0.01963,,,,
40,-76.7,85,0,1,0,-0.0276,17.5057,0.5364,0.037,0.000295,0.01962,,,,
41,-68.6,200,0,0,0,0.0725,5.9920,0.6291,0.007,0.000294,0.01961,,,,
42,95.0,36,1,0,0,-0.0041,28.7878,0.7847,0.000,0.000294,0.01960,,,,
43,74.6,47,1,0,7,-0.0019,103.0330,0.9797,0.000,0.000294,0.01959,,,,
44,78.7,52,1,0,3,-0.0005,17.6247,1.1022,0.000,0.000294,0.01958,,,,
45,76.0,89,1,0,0,0.0051,53.8836,0.9817,0.000,0.000294,0.01957,,,,
46,-72.0,88,0,1,0,-0.0032,24.5549,0.4559,0.000,0.000294,0.01956,,,,
47,-66.6,22,0,1,3,-0.0033,48.2066,0.7216,0.000,0.000294,0.01955,,,,
48,100.9,13,1,0,0,0.0006,24.8297,1.0432,0.000,0.000294,0.01954,,,,
49,-88.2,200,0,0,4,-0.0154,13.2020,0.7042,0.002,0.000293,0.01953,,,,
50,90.9,200,1,0,0,-0.0011,17.4674,0.9132,0.000,0.000293,0.01953,-95.2,0.00,0.0,5.6
51,101.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000293,0.01952,,,,
52,-112.8,151,0,1,7,-0.0351,19.5848,0.8508,0.008,0.000293,0.01951,,,,
53,-63.7,48,0,1,0,-0.0048,34.7443,0.7928,0.000,0.000293,0.01950,,,,
54,-102.5,143,0,1,3,-0.0236,12.2266,0.7005,0.043,0.000293,0.01949,,,,
55,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000293,0.01948,,,,
56,92.5,38,1,0,2,-0.0049,16.2522,1.0249,0.000,0.000292,0.01947,,,,
57,101.2,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000292,0.01946,,,,
58,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000292,0.01945,,,,
59,56.0,116,1,0,5,-0.0067,6.9871,0.7946,0.025,0.000292,0.01944,,,,
60,81.5,57,1,0,3,-0.0077,23.1693,0.8780,0.000,0.000292,0.01943,,,,
61,51.1,104,1,0,8,0.0042,66.7051,0.9720,0.021,0.000292,0.01942,,,,
62,-91.4,97,0,1,0,-0.0176,25.1524,1.0407,0.000,0.000292,0.01941,,,,
63,-71.2,46,0,1,6,-0.0055,56.6303,0.7875,0.000,0.000291,0.01940,,,,
64,-78.1,58,0,1,5,-0.0019,44.0853,0.7397,0.000,0.000291,0.01939,,,,
65,87.2,17,1,0,5,-0.0034,275.9857,0.9144,0.000,0.000291,0.01938,,,,
66,-51.6,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000291,0.01937,,,,
67,-55.6,11,0,1,3,-0.0172,97.4596,1.0098,0.000,0.000291,0.01936,,,,
68,95.9,20,1,0,4,-0.0008,54.8181,0.8828,0.000,0.000291,0.01935,,,,
69,-48.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000291,0.01934,,,,
70,-99.9,62,0,1,6,0.0041,32.4181,1.0931,0.000,0.000291,0.01934,,,,
71,103.7,25,1,0,0,-0.0021,176.2483,0.9151,0.000,0.000290,0.01933,,,,
72,-80.5,54,0,1,6,-0.0010,42.2622,0.7962,0.000,0.000290,0.01932,,,,
73,-53.0,5,0,1,1,0.0000,0.0000,0.0000,0.000,0.000290,0.01931,,,,
74,85.6,54,1,0,4,0.0016,28.7310,1.0495,0.000,0.000290,0.01930,,,,
75,-198.8,195,0,1,19,0.0045,54.6551,1.2235,0.000,0.000290,0.01929,,,,
76,42.4,80,1,0,12,-0.0037,37.6460,1.1401,0.000,0.000290,0.01928,,,,
77,-128.7,200,0,0,15,0.0466,27.2561,1.1737,0.035,0.000290,0.01927,,,,
78,-134.4,200,0,0,18,0.0007,20.6709,1.1539,0.022,0.000289,0.01926,,,,
79,-46.1,9,0,1,0,-0.0026,98.4656,0.9610,0.000,0.000289,0.01925,,,,
80,-173.7,180,0,1,16,0.0064,46.7534,1.1913,0.004,0.000289,0.01924,,,,
81,-73.5,57,0,1,0,-0.0035,52.0410,1.2106,0.000,0.000289,0.01923,,,,
82,93.0,8,1,0,2,0.0009,275.3939,1.2632,0.000,0.000289,0.01922,,,,
83,-62.1,30,0,1,3,0.0002,56.8271,0.8196,0.000,0.000289,0.01921,,,,
84,-63.6,40,0,1,0,-0.0019,67.3972,1.1361,0.000,0.000289,0.01920,,,,
85,101.4,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000289,0.01919,,,,
86,104.2,31,1,0,0,-0.0016,91.0846,0.8379,0.000,0.000288,0.01918,,,,
87,103.7,11,1,0,0,-0.0009,74.6315,0.8641,0.000,0.000288,0.01917,,,,
88,66.1,59,1,0,6,-0.0019,77.2463,1.1052,0.000,0.000288,0.01916,,,,
89,51.2,92,1,0,11,-0.0098,45.6828,0.9619,0.000,0.000288,0.01915,,,,
90,-142.1,200,0,0,23,0.0425,37.4579,1.1650,0.000,0.000288,0.01914,,,,
91,-78.4,47,0,1,6,-0.0011,45.3178,0.9847,0.000,0.000288,0.01914,,,,
92,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000288,0.01913,,,,
93,-76.7,39,0,1,3,-0.0011,59.2418,1.1974,0.000,0.000287,0.01912,,,,
94,104.1,34,1,0,0,0.0002,67.5637,0.8317,0.000,0.000287,0.01911,,,,
95,-53.7,15,0,1,0,0.0016,143.3752,0.7791,0.000,0.000287,0.01910,,,,
96,90.1,40,1,0,0,0.0009,64.6623,1.1307,0.000,0.000287,0.01909,,,,
97,-58.6,40,0,1,0,-0.0009,73.0041,0.7650,0.000,0.000287,0.01908,,,,
98,60.2,110,1,0,8,0.0059,48.2202,1.0154,0.000,0.000287,0.01907,,,,
99,-88.3,75,0,1,6,0.0147,25.4155,1.2334,0.000,0.000287,0.01906,,,,
100,56.5,200,1,0,0,-0.0011,24.7272,1.1101,0.002,0.000286,0.01905,-54.6,0.30,0.0,4.6
101,-88.9,105,0,1,0,0.0000,33.0039,1.2938,0.002,0.000286,0.01904,,,,
102,-105.5,109,0,1,9,-0.0022,32.9099,1.1718,0.031,0.000286,0.01903,,,,
103,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000286,0.01902,,,,
104,72.7,67,1,0,5,-0.0157,41.9255,1.1381,0.000,0.000286,0.01901,,,,
105,98.3,24,1,0,3,0.0016,101.7539,0.9335,0.000,0.000286,0.01900,,,,
106,83.9,50,1,0,5,-0.0004,93.9311,1.0570,0.000,0.000286,0.01899,,,,
107,82.7,37,1,0,3,-0.0016,34.1946,1.2180,0.000,0.000286,0.01898,,,,
108,-61.0,42,0,1,3,-0.0027,64.1050,0.9810,0.000,0.000285,0.01897,,,,
109,-51.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000285,0.01896,,,,
110,-70.7,64,0,1,0,-0.0008,36.1331,0.9585,0.000,0.000285,0.01895,,,,
111,88.4,58,1,0,1,-0.0037,248.6268,1.1257,0.000,0.000285,0.01895,,,,
112,-122.2,94,0,1,15,-0.0102,51.9938,1.2598,0.000,0.000285,0.01894,,,,
113,101.2,17,1,0,0,-0.0019,111.4993,1.1464,0.000,0.000285,0.01893,,,,
114,-70.8,36,0,1,3,-0.0021,49.0169,1.0502,0.000,0.000285,0.01892,,,,
115,-49.7,24,0,1,0,-0.0033,103.4663,1.0574,0.000,0.000284,0.01891,,,,
116,-101.3,200,0,0,16,-0.0163,16.6412,1.0536,0.021,0.000284,0.01890,,,,
117,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000284,0.01889,,,,
118,103.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000284,0.01888,,,,
119,77.0,52,1,0,4,-0.0010,38.7114,1.1077,0.000,0.000284,0.01887,,,,
120,-100.9,113,0,1,8,0.0011,21.0934,1.0656,0.005,0.000284,0.01886,,,,
121,-137.0,145,0,1,11,0.0326,25.8135,1.1381,0.096,0.000284,0.01885,,,,
122,-126.2,150,0,1,13,0.0076,40.3543,1.0467,0.000,0.000284,0.01884,,,,
123,-56.0,37,0,1,0,-0.0001,69.9622,0.9168,0.000,0.000283,0.01883,,,,
124,-52.3,10,0,1,0,-0.0038,172.1210,0.8199,0.000,0.000283,0.01882,,,,
125,-60.4,58,0,1,2,-0.0003,45.4454,0.9644,0.000,0.000283,0.01881,,,,
126,-62.5,20,0,1,2,-0.0016,86.0042,0.8245,0.000,0.000283,0.01880,,,,
127,82.5,76,1,0,3,-0.0387,29.0629,0.9923,0.000,0.000283,0.01879,,,,
128,-71.3,17,0,1,6,-0.0015,86.8200,0.7527,0.000,0.000283,0.01878,,,,
129,94.4,14,1,0,2,0.0005,223.7090,0.9008,0.000,0.000283,0.01877,,,,
130,-54.4,12,0,1,0,-0.0031,141.0714,0.7640,0.000,0.000282,0.01877,,,,
131,100.4,14,1,0,0,0.0006,66.2259,1.0767,0.000,0.000282,0.01876,,,,
132,-66.5,68,0,1,4,-0.0441,31.1681,0.9400,0.000,0.000282,0.01875,,,,
133,103.3,12,1,0,0,-0.0008,56.0237,1.0534,0.000,0.000282,0.01874,,,,
134,-58.2,46,0,1,2,-0.0007,38.2433,1.1110,0.000,0.000282,0.01873,,,,
135,-53.2,22,0,1,0,-0.0024,79.5743,0.8209,0.000,0.000282,0.01872,,,,
136,100.5,17,1,0,0,-0.0005,56.1896,1.1212,0.000,0.000282,0.01871,,,,
137,61.5,110,1,0,4,0.0068,53.0977,1.1354,0.000,0.000282,0.01870,,,,
138,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000281,0.01869,,,,
139,95.1,38,1,0,3,-0.0002,44.1714,0.9875,0.000,0.000281,0.01868,,,,
140,98.2,13,1,0,0,0.0033,38.0330,1.0962,0.000,0.000281,0.01867,,,,
141,97.1,22,1,0,2,-0.0014,19.1044,0.9420,0.000,0.000281,0.01866,,,,
142,83.7,78,1,0,0,-0.0022,67.0592,1.0398,0.000,0.000281,0.01865,,,,
143,-54.6,45,0,1,0,0.0004,43.1652,1.0262,0.000,0.000281,0.01864,,,,
144,99.7,19,1,0,0,-0.0007,24.3651,1.0180,0.000,0.000281,0.01863,,,,
145,62.8,103,1,0,3,-0.0215,21.3953,1.2211,0.002,0.000280,0.01862,,,,
146,98.0,23,1,0,0,-0.0126,160.3863,1.0936,0.000,0.000280,0.01861,,,,
147,-88.8,116,0,1,5,-0.0034,20.4997,1.0795,0.000,0.000280,0.01860,,,,
148,103.0,50,1,0,0,-0.0019,37.4361,0.9984,0.000,0.000280,0.01859,,,,
149,92.2,44,1,0,3,-0.0012,21.6521,0.9301,0.000,0.000280,0.01858,,,,
150,102.2,92,1,0,0,-0.0012,30.7568,0.9969,0.000,0.000280,0.01858,-8.6,0.50,0.0,1.8
151,91.7,30,1,0,3,-0.0055,23.8256,1.0481,0.000,0.000280,0.01857,,,,
152,-60.2,33,0,1,3,0.0007,44.7377,1.0568,0.000,0.000279,0.01856,,,,
153,103.2,9,1,0,0,-0.0011,29.0477,0.9273,0.000,0.000279,0.01855,,,,
154,-69.7,64,0,1,6,-0.0015,21.2439,1.0074,0.000,0.000279,0.01854,,,,
155,-63.8,30,0,1,5,0.0038,53.8281,1.0195,0.000,0.000279,0.01853,,,,
156,85.2,45,1,0,3,0.0001,10.4487,1.0980,0.000,0.000279,0.01852,,,,
157,-51.4,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000279,0.01851,,,,
158,-45.3,15,0,1,0,-0.0018,88.9313,0.9574,0.000,0.000279,0.01850,,,,
159,-50.3,11,0,1,0,-0.0006,80.9911,1.0231,0.000,0.000279,0.01849,,,,
160,76.1,49,1,0,5,-0.0025,102.9902,1.1704,0.000,0.000278,0.01848,,,,
161,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000278,0.01847,,,,
162,53.4,101,1,0,11,0.0108,25.5131,0.9641,0.000,0.000278,0.01846,,,,
163,91.3,39,1,0,0,-0.0010,129.3618,0.9989,0.000,0.000278,0.01845,,,,
164,95.4,18,1,0,0,0.0014,15.2867,1.0871,0.000,0.000278,0.01844,,,,
165,90.5,74,1,0,3,0.1015,16.3353,1.1531,0.000,0.000278,0.01843,,,,
166,71.4,72,1,0,5,-0.1080,33.1541,1.1797,0.020,0.000278,0.01842,,,,
167,84.8,32,1,0,6,-0.0084,49.8712,0.9823,0.000,0.000277,0.01841,,,,
168,-50.2,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000277,0.01840,,,,
169,-67.3,60,0,1,3,-0.0013,24.1575,0.9286,0.000,0.000277,0.01839,,,,
170,-46.8,9,0,1,0,-0.0158,119.3200,0.9259,0.000,0.000277,0.01838,,,,
171,99.0,11,1,0,0,0.0017,35.6577,0.8530,0.000,0.000277,0.01838,,,,
172,-91.6,135,0,1,5,0.0015,22.6444,0.9830,0.000,0.000277,0.01837,,,,
173,102.3,8,1,0,0,-0.0023,28.4416,0.7935,0.000,0.000277,0.01836,,,,
174,-63.5,53,0,1,3,-0.0015,30.2155,0.9014,0.000,0.000277,0.01835,,,,
175,96.4,17,1,0,0,-0.0058,218.8433,1.1049,0.000,0.000276,0.01834,,,,
176,-63.1,30,0,1,5,-0.0047,48.6163,0.7510,0.000,0.000276,0.01833,,,,
177,101.6,33,1,0,0,-0.0041,145.6918,0.9414,0.000,0.000276,0.01832,,,,
178,100.6,23,1,0,2,0.0019,368.2368,0.6389,0.000,0.000276,0.01831,,,,
179,-53.1,16,0,1,1,-0.0072,341.8241,0.9093,0.000,0.000276,0.01830,,,,
180,107.2,9,1,0,0,-0.0080,49.5604,0.5800,0.000,0.000276,0.01829,,,,
181,-45.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000276,0.01828,,,,
182,-54.8,9,0,1,0,-0.0006,107.5018,0.8674,0.000,0.000275,0.01827,,,,
183,-77.2,112,0,1,0,-0.0129,17.7360,0.8198,0.000,0.000275,0.01826,,,,
184,-64.0,18,0,1,3,-0.0011,68.2444,0.7362,0.000,0.000275,0.01825,,,,
185,93.6,33,1,0,3,-0.0022,30.4010,0.8318,0.000,0.000275,0.01824,,,,
186,101.2,9,1,0,0,-0.0003,28.8798,0.8632,0.000,0.000275,0.01823,,,,
187,78.5,37,1,0,5,0.0005,370.9452,0.8888,0.000,0.000275,0.01822,,,,
188,94.6,12,1,0,3,-0.0094,34.8187,0.9399,0.000,0.000275,0.01821,,,,
189,84.8,32,1,0,5,-0.0004,23.0394,0.9958,0.000,0.000274,0.01820,,,,
190,72.5,56,1,0,9,-0.0001,79.8484,0.9464,0.000,0.000274,0.01819,,,,
191,86.9,61,1,0,0,-0.0013,6.7999,0.8467,0.000,0.000274,0.01819,,,,
192,-58.2,37,0,1,1,-0.0025,36.4688,0.9175,0.000,0.000274,0.01818,,,,
193,107.0,25,1,0,0,0.0004,45.3655,0.7660,0.000,0.000274,0.01817,,,,
194,-57.0,25,0,1,0,0.0002,46.9997,1.0778,0.000,0.000274,0.01816,,,,
195,-112.2,144,0,1,8,0.0288,30.3773,0.8974,0.000,0.000274,0.01815,,,,
196,-55.5,23,0,1,2,-0.0058,48.7281,0.9761,0.000,0.000274,0.01814,,,,
197,-45.6,11,0,1,0,0.0001,152.2149,0.9989,0.000,0.000273,0.01813,,,,
198,106.7,18,1,0,0,-0.0003,58.9003,0.9804,0.000,0.000273,0.01812,,,,
199,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000273,0.01811,,,,
200,-49.4,200,0,0,15,0.0000,0.0000,0.0000,0.000,0.000273,0.01810,-86.3,0.10,0.4,10.1
201,102.5,20,1,0,1,0.0003,26.9496,0.7799,0.000,0.000273,0.01809,,,,
202,88.5,23,1,0,3,-0.0022,33.7394,1.0578,0.000,0.000273,0.01808,,,,
203,-53.2,30,0,1,0,-0.0004,36.3840,0.9217,0.000,0.000273,0.01807,,,,
204,76.4,51,1,0,3,0.0003,27.3288,0.8672,0.000,0.000272,0.01806,,,,
205,77.6,62,1,0,0,-0.0006,15.4065,1.0709,0.000,0.000272,0.01805,,,,
206,102.1,10,1,0,0,-0.0009,29.8179,0.9309,0.000,0.000272,0.01804,,,,
207,104.2,33,1,0,0,-0.0013,11.2255,0.8736,0.000,0.000272,0.01803,,,,
208,95.5,44,1,0,2,0.0022,22.6798,0.8594,0.000,0.000272,0.01802,,,,
209,92.6,29,1,0,3,0.0000,27.8071,0.9322,0.000,0.000272,0.01801,,,,
210,-47.9,10,0,1,0,-0.0111,87.2198,0.7599,0.000,0.000272,0.01801,,,,
211,-45.4,9,0,1,0,-0.0019,121.5681,0.7526,0.000,0.000272,0.01800,,,,
212,-75.0,36,0,1,7,-0.0008,51.6069,0.8497,0.000,0.000271,0.01799,,,,
213,101.7,14,1,0,0,-0.0021,904.4228,0.7145,0.000,0.000271,0.01798,,,,
214,-51.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000271,0.01797,,,,
215,-49.4,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000271,0.01796,,,,
216,104.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000271,0.01795,,,,
217,95.1,36,1,0,2,-0.0017,26.3268,0.9021,0.000,0.000271,0.01794,,,,
218,101.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000271,0.01793,,,,
219,105.2,26,1,0,0,-0.0007,32.1348,0.9698,0.000,0.000270,0.01792,,,,
220,77.1,62,1,0,4,-0.0019,57.1944,1.0307,0.000,0.000270,0.01791,,,,
221,103.3,32,1,0,2,-0.0006,32.7959,0.9495,0.000,0.000270,0.01790,,,,
222,34.0,133,1,0,7,0.0021,38.6948,1.1505,0.000,0.000270,0.01789,,,,
223,-57.1,13,0,1,3,-0.0033,88.6423,0.9894,0.000,0.000270,0.01788,,,,
224,97.7,11,1,0,2,0.0005,25.2282,0.7434,0.000,0.000270,0.01787,,,,
225,57.1,193,1,0,0,-0.0022,4.3870,0.8462,0.001,0.000270,0.01786,,,,
226,-51.2,33,0,1,0,-0.0043,40.9237,0.8448,0.000,0.000269,0.01785,,,,
227,99.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000269,0.01784,,,,
228,-50.8,26,0,1,0,-0.0010,56.3864,0.9947,0.000,0.000269,0.01783,,,,
229,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000269,0.01782,,,,
230,92.5,34,1,0,3,-0.0047,38.5869,1.0420,0.000,0.000269,0.01782,,,,
231,-76.4,58,0,1,8,-0.0000,30.5610,0.9177,0.000,0.000269,0.01781,,,,
232,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000269,0.01780,,,,
233,-52.5,21,0,1,2,-0.0047,69.1633,1.0863,0.000,0.000269,0.01779,,,,
234,-69.8,60,0,1,3,-0.0018,23.0292,0.9787,0.000,0.000268,0.01778,,,,
235,-49.7,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000268,0.01777,,,,
236,78.2,84,1,0,5,-0.0116,109.9676,1.0409,0.000,0.000268,0.01776,,,,
237,-57.1,16,0,1,2,-0.0094,69.2442,0.9739,0.000,0.000268,0.01775,,,,
238,-70.9,65,0,1,1,0.0031,28.5795,0.9413,0.000,0.000268,0.01774,,,,
239,-67.6,59,0,1,5,-0.0065,28.4575,0.8923,0.000,0.000268,0.01773,,,,
240,-47.0,8,0,1,0,-0.0098,142.0476,1.0715,0.000,0.000268,0.01772,,,,
241,89.9,29,1,0,3,-0.0007,164.5438,0.8089,0.000,0.000267,0.01771,,,,
242,102.0,21,1,0,0,-0.0004,35.5635,1.1253,0.000,0.000267,0.01770,,,,
243,94.9,19,1,0,3,-0.0016,49.0978,0.7543,0.000,0.000267,0.01769,,,,
244,98.3,33,1,0,1,-0.0014,27.1306,1.1078,0.000,0.000267,0.01768,,,,
245,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000267,0.01767,,,,
246,-42.4,36,0,1,0,-0.0057,50.8064,1.0885,0.000,0.000267,0.01766,,,,
247,-51.3,9,0,1,0,-0.0147,111.9401,1.2169,0.000,0.000267,0.01765,,,,
248,94.6,9,1,0,2,0.0011,29.5290,1.1416,0.000,0.000267,0.01764,,,,
249,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000266,0.01763,,,,
250,-48.2,60,0,1,0,0.0000,0.0000,0.0000,0.000,0.000266,0.01763,-77.4,0.10,0.4,5.4
251,99.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000266,0.01762,,,,
252,100.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000266,0.01761,,,,
253,-49.8,10,0,1,0,-0.0232,107.5774,1.1713,0.000,0.000266,0.01760,,,,
254,-53.7,5,0,1,1,0.0000,0.0000,0.0000,0.000,0.000266,0.01759,,,,
255,-48.3,8,0,1,0,-0.0058,121.1047,1.2056,0.000,0.000266,0.01758,,,,
256,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000265,0.01757,,,,
257,-60.1,47,0,1,0,-0.0018,25.7992,1.2133,0.000,0.000265,0.01756,,,,
258,-70.9,61,0,1,4,0.0002,29.3053,1.0464,0.000,0.000265,0.01755,,,,
259,-64.6,36,0,1,3,-0.0038,29.9341,1.0580,0.000,0.000265,0.01754,,,,
260,-52.1,29,0,1,0,-0.0033,37.6570,1.0368,0.000,0.000265,0.01753,,,,
261,78.1,91,1,0,3,-0.0076,6.0833,1.1156,0.039,0.000265,0.01752,,,,
262,108.5,25,1,0,0,0.0014,33.8099,1.0080,0.000,0.000265,0.01751,,,,
263,-73.4,113,0,1,1,0.0045,12.6505,1.0451,0.000,0.000264,0.01750,,,,
264,77.5,65,1,0,5,-0.0021,13.6470,1.0465,0.000,0.000264,0.01749,,,,
265,-78.1,109,0,1,0,-0.0110,14.8426,1.1854,0.000,0.000264,0.01748,,,,
266,-50.4,21,0,1,0,-0.0026,53.3626,1.0092,0.000,0.000264,0.01747,,,,
267,-50.7,22,0,1,0,-0.0046,45.2002,0.9916,0.000,0.000264,0.01746,,,,
268,69.2,53,1,0,8,0.0040,41.1386,1.2250,0.000,0.000264,0.01745,,,,
269,103.6,19,1,0,0,-0.0014,14.1738,1.1228,0.000,0.000264,0.01744,,,,
270,-72.0,45,0,1,5,-0.0018,23.0076,1.0276,0.000,0.000264,0.01743,,,,
271,79.2,94,1,0,4,-0.0156,7.3720,1.0353,0.002,0.000263,0.01743,,,,
272,-60.4,30,0,1,2,0.0018,40.9550,1.0525,0.000,0.000263,0.01742,,,,
273,-68.5,54,0,1,3,-0.0021,26.8312,0.9852,0.000,0.000263,0.01741,,,,
274,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000263,0.01740,,,,
275,103.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000263,0.01739,,,,
276,-70.1,90,0,1,0,0.0337,18.5597,1.0346,0.016,0.000263,0.01738,,,,
277,86.1,55,1,0,2,-0.0012,89.6227,1.1629,0.000,0.000263,0.01737,,,,
278,-51.7,15,0,1,0,-0.0088,78.4414,0.7697,0.000,0.000262,0.01736,,,,
279,83.6,77,1,0,3,0.0298,7.9908,1.0448,0.010,0.000262,0.01735,,,,
280,101.4,23,1,0,1,-0.0088,23.5279,1.0109,0.000,0.000262,0.01734,,,,
281,-106.3,119,0,1,5,-0.0028,31.3743,0.8269,0.000,0.000262,0.01733,,,,
282,-59.7,57,0,1,1,-0.0013,27.1752,1.1190,0.000,0.000262,0.01732,,,,
283,-68.7,54,0,1,0,-0.0090,23.8490,1.1542,0.000,0.000262,0.01731,,,,
284,-48.4,10,0,1,0,-0.0116,112.9134,0.7258,0.000,0.000262,0.01730,,,,
285,86.9,56,1,0,3,0.0018,7.7832,1.0288,0.000,0.000262,0.01729,,,,
286,-50.0,9,0,1,0,0.0070,131.6006,1.2795,0.000,0.000261,0.01728,,,,
287,-83.0,115,0,1,0,-0.0028,18.1618,0.6176,0.000,0.000261,0.01727,,,,
